_id,estStatusDesc,enfrID,inspID,infrTypeCD,postal,rowNo,addr,estName,infrAction,lon,servID,enfrOutcome,unit,infrTypeDesc,enfrAmountFined,inspStatusDesc,enfrOutcomeDate,lat,servTypeCD,inspDate,infrID,addrID,estID,servTypeDesc,estStatusCD
13160929,Pass,,18191508,,M6N,5728,2432 ST CLAIR AVE W,LIFESTYLE BEAUTY SALON,,-79.48270634,557040,,,,,Pass,,43.66944534,7016,2019-04-09T00:00:00,,2906688,3644646,Barbering & Hairdressing,PASS
13160930,Pass,,22056676,,M6E,5729,1718 EGLINTON AVE W,MUAH BEAUTY,,-79.44688922,560636,,,,,Pass,,43.69669751,7016,2019-11-01T00:00:00,,2910120,3647785,Barbering & Hairdressing,PASS
13160931,Pass,,7625886,,M4S,5730,653 MOUNT PLEASANT RD,PLEASANT NAILS,,-79.3887614,557913,,,,,Pass,,43.70545795,7018,2018-05-16T00:00:00,,2907674,3643914,Aesthetics,PASS
13160932,Pass,,3298736,,M6A,5731,3671 BATHURST ST,CINZIA'S ESTHETICS,,-79.43297313,556630,,,,,Pass,,43.73408835,7017,2017-12-05T00:00:00,,2907756,3644040,Nails,PASS
13160933,Pass,,4244603,,M6E,5732,1725 EGLINTON AVE W,LE'S CRAZY NAILS,,-79.44681403,560569,,,,,Pass,,43.69625764,7018,2018-01-12T00:00:00,,2907661,3643899,Aesthetics,PASS
13160934,Pass,,10603979,,M1W,5733,2900 WARDEN AVE,BRIGHT EYES SPA,,-79.31836745,711816,,UNIT-135,,,Pass,,43.79855481,7018,2018-08-22T00:00:00,,2992702,3935822,Aesthetics,PASS
13160935,Pass,,20343175,,M5A,5734,179 KING ST E,CHERRY BOMB LASHES,,-79.37103155,1105868,,,,,Pass,,43.65050997,7017,2019-08-06T00:00:00,,2981549,4692921,Nails,PASS
13160936,Pass,,90379,,M9V,5735,2200 MARTIN GROVE RD,MARTIN GROVE BARBER SHOP,,-79.59916507,557208,,UNIT-28,,,Pass,,43.7516287,7016,2017-06-08T00:00:00,,2908210,3644879,Barbering & Hairdressing,PASS
13160937,Pass,,8386449,,M1X,5736,3341 MARKHAM RD,PREETI'S SPA,,-79.25044607,557428,,UNIT-112,,,Pass,,43.83564572,7018,2018-05-24T00:00:00,,2908408,3645197,Aesthetics,PASS
13160938,Pass,,17843859,,M6B,5737,2770 DUFFERIN ST,ESSENCE OF BEAUTY,,-79.45288079,1025316,,206,,,Pass,,43.70410376,7017,2019-03-20T00:00:00,,3160684,4537417,Nails,PASS
13160939,Pass,,21020882,,M3J,5738,3368 KEELE ST,HAIR'S DE GROOVE,,-79.48709419,556219,,,,,Pass,,43.74605468,7016,2019-09-10T00:00:00,,2904758,3643171,Barbering & Hairdressing,PASS
13160940,Pass,,16337575,,M4Y,5739,678 YONGE ST,WY NAILS,,-79.38587306,1000472,,2ND FLOOR,,,Pass,,43.66737199,7017,2019-02-06T00:00:00,,3147400,4489729,Nails,PASS
13160941,Pass,,4041223,,M3C,5740,3 CONCORDE GT,HAIR BY CARLO,,-79.32862224,768080,,UNIT-106,,,Pass,,43.72914693,7016,2018-01-04T00:00:00,,3204940,4694042,Barbering & Hairdressing,PASS
13160942,Pass,,3482122,,M6E,5741,120 GLENHOLME AVE,IMPERIAL MENS' SALON LOUNGE,,-79.438869,560098,,,,,Pass,,43.67915996,7017,2017-12-13T00:00:00,,2909914,3647481,Nails,PASS
13160943,Pass,,19205457,,M2M,5742,6176 YONGE ST,IRENA LESHIN,,-79.41917365,556374,,BSMT,,,Pass,,43.79329586,7017,2019-06-05T00:00:00,,2907460,3643549,Nails,PASS
13160944,Pass,,22891761,,M6S,5743,2306 BLOOR ST W,ITAL COIFFURE,,-79.47958635,557151,,,,,Pass,,43.65067232,7016,2019-12-11T00:00:00,,2908156,3644783,Barbering & Hairdressing,PASS
13160945,Pass,,15288007,,M9W,5744,500 REXDALE BLVD,MARY'S NAILS,,-79.60006398,557713,,UNIT-K01,,,Pass,,43.72038522,7018,2019-01-08T00:00:00,,2920210,3682127,Aesthetics,PASS
13160946,Pass,,19241805,,M1W,5745,3601 VICTORIA PARK AVE,PROFESSIONAL BEAUTY SERVICES,,-79.33568871,557190,,UNIT-300,,,Pass,,43.8036573,7020,2019-06-07T00:00:00,,2908193,3644849,Electrolysis,PASS
13160947,Pass,,13580637,,M4K,5746,757 PAPE AVE,TIPS HAIRCARE & ESTHETICS,,-79.345134,557381,,,,,Pass,,43.68040617,7016,2018-11-20T00:00:00,,2908381,3645158,Barbering & Hairdressing,PASS
13160948,Pass,,19701542,,M1R,5747,1853 LAWRENCE AVE E,UNIVERSAL NAILS,,-79.30261385,556509,,,,,Pass,,43.74342454,7017,2019-06-26T00:00:00,,2907597,3643803,Nails,PASS
13160949,Pass,,19169159,,M4W,5748,2 BLOOR ST W,BEAUTY TREE CANADA,,-79.38723329,1068764,,UNIT-402,,,Pass,,43.67040902,7022,2019-06-03T00:00:00,,3184361,4621251,Micropigmentation,PASS
13160950,Pass,,2747620,,M2N,5749,5291A YONGE ST,E'S BEAUTY STUDIO,,-79.41349419,737854,,,,,Pass,,43.77279926,7018,2017-11-13T00:00:00,,2910617,3648542,Aesthetics,PASS
13160951,Pass,,11262881,,M5B,5750,25 CARLTON ST,PERFECT THREADING AND BEAUTY SALON,,-79.38163028,558159,,UNIT-B,,,Pass,,43.66115344,7018,2018-09-11T00:00:00,,2908959,3646078,Aesthetics,PASS
13160952,Pass,,6975081,,M3K,5751,75 BILLY BISHOP WAY,NAIL GALLERY,,-79.451042,831572,,UNIT-B5,,,Pass,,43.732837,7017,2017-11-06T00:00:00,,3220498,4748991,Nails,PASS
13160953,Pass,,7031625,,M1R,5752,8 TOWER DR,SHEEK HAIR SALON & SPA,,-79.29900865,561599,,,,,Pass,,43.74511969,7017,2018-04-11T00:00:00,,2906509,4149749,Nails,PASS
13160954,Pass,,508446,,M1K,5753,2296 EGLINTON AVE E,THE TOP BEAUTY CUT HAIR SALON,,-79.27576194,560191,,UNIT-6,,,Pass,,43.73092615,7016,2017-07-31T00:00:00,,2908225,3647541,Barbering & Hairdressing,PASS
13160955,Pass,,10603686,,M3C,5754,150 WYNFORD DR,WYNFORD SALON & SPA,,-79.32664151,561748,,UNIT-119,,,Pass,,43.72721789,7016,2018-08-22T00:00:00,,2908226,3648405,Barbering & Hairdressing,PASS
13160956,Pass,,13652678,,M6K,5755,1609 DUNDAS ST W,LA BELLE NAILS AND SPA,,-79.4352444,558589,,,,,Pass,,43.64966216,7018,2018-11-22T00:00:00,,2906583,3644375,Aesthetics,PASS
13160957,Pass,,703548,,M2K,5756,738 SHEPPARD AVE E,AMBIANCE 2000 HAIR & BEAUTY,,-79.37577117,555371,,UNIT-208,,,Pass,,43.76968383,7016,2017-08-15T00:00:00,,2904802,3640400,Barbering & Hairdressing,PASS
13160958,Pass,,11079521,,M1T,5757,2347 KENNEDY RD,BEAUTY ONE SPA & WEIGHT LOSS CENTRE,,-79.28829245,911031,,UNIT-105B,,,Pass,,43.78406513,7022,2018-09-04T00:00:00,,2908252,4229191,Micropigmentation,PASS
13160959,Pass,,18827747,,M5L,5758,199 BAY ST,TAYLOR & COLT BARBER SPA,,-79.37993,559932,,UNIT-C212,,,Pass,,43.648373,7016,2019-05-15T00:00:00,,2909845,3647372,Barbering & Hairdressing,PASS
13160960,Pass,,20477389,,M9M,5759,2300 FINCH AVE W,ABBA BARBERSHOP,,-79.54227276,802979,,UNIT-48,,,Pass,,43.75361963,7016,2019-08-13T00:00:00,,3040243,4106117,Barbering & Hairdressing,PASS
13160961,Pass,,22870652,,M2N,5760,23 ELMWOOD AVE,FAYE BEAUTY CENTRE,,-79.41009522,558171,,,,,Pass,,43.76690942,7018,2019-12-10T00:00:00,,2908976,3646103,Aesthetics,PASS
13160962,Pass,,18437065,,M6N,5761,1770 ST CLAIR AVE W,JOLIE NAILS &SPA,,-79.46129377,1045011,,,,,Pass,,43.67418177,7018,2019-04-23T00:00:00,,3007595,4575320,Aesthetics,PASS
13160963,Pass,,6692895,,M6S,5762,496 RUNNYMEDE RD,MOONSOON SPA,,-79.48007613,618172,,,,,Pass,,43.65972469,7017,2018-04-13T00:00:00,,2909937,3756026,Nails,PASS
13160964,Pass,,19888263,,M2P,5763,45 THE LINKS RD,GABRIEL & MIRA HAIR DESIGN & BOUTIQUE,,-79.40180105,555396,,,,,Pass,,43.7516047,7016,2019-06-25T00:00:00,,2904837,3640442,Barbering & Hairdressing,PASS
13160965,Pass,,21340033,,M6J,5764,1466 DUNDAS ST W,LUCINDA BEAUTY SALON,,-79.43089307,555990,,,,,Pass,,43.6498244,7017,2019-09-26T00:00:00,,2906593,3642350,Nails,PASS
13160966,Pass,,6773272,,M8W,5765,870 BROWNS LINE,UNIQUE BEAUTY SALON,,-79.54935934,559482,,,,,Pass,,43.60986132,7018,2018-04-11T00:00:00,,2904461,3647099,Aesthetics,PASS
13160967,Pass,,23803804,,M2N,5766,5440 YONGE ST,LISA'S NAIL SPA,,-79.41511153,560362,,UNIT-3,,,Pass,,43.77644036,7018,2020-01-21T00:00:00,,2908094,3645359,Aesthetics,PASS
13160968,Pass,,3851195,,M5N,5767,570 EGLINTON AVE W,GUILLERMO'S CREATIVE HAIR STUDIO,,-79.41690306,555706,,UNIT-1,,,Pass,,43.70310593,7016,2017-12-28T00:00:00,,2905694,3641364,Barbering & Hairdressing,PASS
13160969,Pass,,23082344,,M8V,5768,3146C LAKE SHORE BLVD W,MOULIN ROUGE HAIRSTYLING,,-79.51631369,559448,,,,,Pass,,43.59855372,7018,2019-12-06T00:00:00,,2909629,3647070,Aesthetics,PASS
13160970,Pass,,18596225,,M6P,5769,245 KENNEDY AVE,TOPMEN BARBERS,,-79.4750787,1050226,,UNIT-A,,,Pass,,43.65168192,7018,2019-05-02T00:00:00,,3174174,4585380,Aesthetics,PASS
13160971,Pass,,21625766,,M5B,5770,220 YONGE ST,L'ATTITUDES SPA,,-79.38011298,557633,,UNIT-A002 POBOX-,,,Pass,,43.65367797,7016,2019-10-11T00:00:00,,2908582,3645483,Barbering & Hairdressing,PASS
13160972,Pass,,4883780,,M1T,5771,3850 SHEPPARD AVE E,SHINY BEAUTY SPA,,-79.29225268,556388,,UNIT-35,,,Pass,,43.78393853,7018,2018-02-06T00:00:00,,2907472,3643568,Aesthetics,PASS
13160973,Pass,,16301313,,M1P,5772,2889 LAWRENCE AVE E,CKR SALON INC.,,-79.253105,999892,,,,,Pass,,43.753956,7016,2019-02-05T00:00:00,,2905149,4488619,Barbering & Hairdressing,PASS
13160974,Pass,,12366992,,M1B,5773,31 TAPSCOTT RD,ELITE HAIR CREATION,,-79.22201047,556224,,UNIT-69,,,Pass,,43.80659311,7016,2018-10-05T00:00:00,,2907229,3643187,Barbering & Hairdressing,PASS
13160975,Pass,,20209352,,M6N,5774,1663 ST CLAIR AVE W,VERSATILE BARBER & HAIR STUDIO,,-79.45785997,558350,,,,,Pass,,43.6744778,7016,2019-07-30T00:00:00,,2909083,3646262,Barbering & Hairdressing,PASS
13160976,Pass,,18578481,,M4T,5775,1396 YONGE ST,NAILS ATTRACTIONS INC.,,-79.39368008,739602,,,,,Pass,,43.68655208,7017,2019-04-30T00:00:00,,2906060,3989051,Nails,PASS
13160977,Pass,,17999725,,M2L,5776,300 YORK MILLS RD,PRO HAIR GROUP,,-79.38487125,1030520,,B1,,,Pass,,43.74825062,7016,2019-03-29T00:00:00,,3163475,4547412,Barbering & Hairdressing,PASS
13160978,Pass,,1590756,,M2N,5777,5150 YONGE ST,SALON PARISA,,-79.41303495,555425,,UNIT-C41,,,Pass,,43.76890323,7016,2017-09-21T00:00:00,,2904911,3640520,Barbering & Hairdressing,PASS
13160979,Pass,,89842,,M9A,5778,1B RICHVIEW RD,AESTHETIC WITH EUROPEAN FLARE,,-79.51296589,557165,,UNIT-101,,,Pass,,43.68489799,7017,2017-05-24T00:00:00,,2907516,3644814,Nails,PASS
13160980,Pass,,18667317,,M5B,5779,378 YONGE ST,CHRONIC INK TATTOOS,,-79.38228641,687207,,FLR -2,,,Pass,,43.65893111,7023,2019-05-06T00:00:00,,3238615,4812962,Body Piercing,PASS
13160981,Pass,,5289481,,M8Z,5780,1160 THE QUEENSWAY,IBEAUTY,,-79.52129,559806,,,,,Pass,,43.62243,7022,2018-02-21T00:00:00,,2904588,3647299,Micropigmentation,PASS
13160982,Pass,,19479473,,M3J,5781,78 DELABO DR,SHAPED & SCULPTED,,-79.50468497,1078641,,,,,Pass,,43.76557283,7022,2019-06-20T00:00:00,,3189741,4640305,Micropigmentation,PASS
13160983,Pass,,27482318,,M5A,5782,322 PARLIAMENT ST,LISA'S UNISEX HAIR DESIGN,,-79.36646235,557105,,,,,Pass,,43.65967425,7019,2020-03-10T00:00:00,,2906645,3644729,Ear Piercing,PASS
13160984,Pass,,1851349,,M6B,5783,503 MARLEE AVE,HAIR BY MARTINA,,-79.44302203,559477,,FLR-2,,,Pass,,43.70842281,7016,2017-10-06T00:00:00,,2909652,3647097,Barbering & Hairdressing,PASS
13160985,Pass,,24554149,,M6G,5784,662 COLLEGE ST,INSIDE OUT STUDIO,,-79.41660783,1224183,,,,,Pass,,43.65528881,7024,2020-02-27T00:00:00,,3269273,4921856,Tattooing,PASS
13160986,Pass,,18953072,,M6P,5785,384 KEELE ST,ARCANA SALON INC,,-79.46484349,561944,,,,,Pass,,43.66565854,7016,2019-05-22T00:00:00,,2910602,3648524,Barbering & Hairdressing,PASS
13160987,Pass,,19369460,,M6G,5786,823A BLOOR ST W,ART INK,,-79.42246833,561189,,,,,Pass,,43.6624063,7024,2019-06-14T00:00:00,,2910317,3706740,Tattooing,PASS
13160988,Pass,,3426505,,M2N,5787,5375 YONGE ST,BREEZE SALON,,-79.4142426,557775,,,,,Pass,,43.77561997,7016,2017-12-11T00:00:00,,2908683,3645660,Barbering & Hairdressing,PASS
13160989,Pass,,856604,,M6B,5788,2906 DUFFERIN ST,LUCIO'S HAIR FASHIONS,,-79.45381586,558664,,,,,Pass,,43.70846901,7020,2017-08-22T00:00:00,,2909228,3646499,Electrolysis,PASS
13160990,Pass,,21199343,,M1B,5789,31 TAPSCOTT RD,NAILS FOR YOU,,-79.22201047,556673,,UNIT-T12-T13,,,Pass,,43.80659311,7018,2019-08-19T00:00:00,,3000411,3963491,Aesthetics,PASS
13160991,Pass,,11367773,,M6A,5790,496A LAWRENCE AVE W,NAILS FOR YOU,,-79.430688,561939,,UNIT-30A,,,Pass,,43.720371,7017,2018-09-14T00:00:00,,2910357,3648129,Nails,PASS
13160992,Pass,,90887,,M6P,5791,3100 DUNDAS ST W,SALON 2B,,-79.47304974,558357,,,,,Pass,,43.66575455,7016,2017-06-27T00:00:00,,2906595,3646270,Barbering & Hairdressing,PASS
13160993,Pass,,18104218,,M9C,5792,170 NORTH QUEEN ST,CHROMA SALON,,-79.55842416,561766,,UNIT-K-11,,,Pass,,43.61917199,7016,2019-04-04T00:00:00,,2910534,3648411,Barbering & Hairdressing,PASS
13160994,Pass,,7402159,,M6M,5793,82 BUTTONWOOD AVE,WEST PARK SALON (2),,-79.50896824,560509,,FLR-MAIN LOBBY,,,Pass,,43.68929681,7016,2018-05-08T00:00:00,,2910071,3647716,Barbering & Hairdressing,PASS
13160995,Pass,,19442655,,M5A,5794,322 PARLIAMENT ST,LISA'S UNISEX HAIR DESIGN,,-79.36646235,557103,,,,,Pass,,43.65967425,7016,2019-06-18T00:00:00,,2906645,3644729,Barbering & Hairdressing,PASS
13160996,Pass,,20942527,,M1C,5795,57 PONYMEADOW TER,BEAUTY AND BODY TORONTO,,-79.18548064,1123842,,,,,Pass,,43.79652491,7018,2019-08-29T00:00:00,,3214463,4727678,Aesthetics,PASS
13160997,Pass,,20019808,,M2N,5796,386 SHEPPARD AVE E,NAILS REPUBLIC,,-79.39195906,558635,,UNIT-6,,,Pass,,43.76594129,7018,2019-07-19T00:00:00,,2909211,3646474,Aesthetics,PASS
13160998,Pass,,19627171,,M6H,5797,1009 BLOOR ST W,HIS & HER HAIR PLACE,,-79.43048994,555617,,,,,Pass,,43.66077343,7016,2019-06-28T00:00:00,,2905376,3641033,Barbering & Hairdressing,PASS
13160999,Pass,,19963292,,M4T,5798,1402 YONGE ST,TRADE SECRETS,,-79.39373414,1093684,,,,,Pass,,43.68663833,7016,2019-07-16T00:00:00,,3197964,4669384,Barbering & Hairdressing,PASS
13161000,Pass,,11744252,,M6H,5799,203 DELAWARE AVE,ELISAM BEAUTY HAIR SALON,,-79.42788692,556984,,,,,Pass,,43.66169696,7018,2018-09-21T00:00:00,,2905569,3644557,Aesthetics,PASS
13161001,Pass,,21360410,,M8V,5800,2453 LAKE SHORE BLVD W,LAUX BEAUTY,,-79.441289,561558,,,,,Pass,,43.635555,7018,2019-09-20T00:00:00,,2910462,3648289,Aesthetics,PASS
13161002,Pass,,2934591,,M5R,5801,9 HAZELTON AVE,SHEA COCO BEAUTY LOUNGE,,-79.39296567,558391,,,,,Pass,,43.67118636,7018,2017-11-08T00:00:00,,2909103,3646295,Aesthetics,PASS
13161003,Pass,,14515212,,M9N,5802,1900 JANE ST,FAITH'S CUTTIN EDGE,,-79.5060867,558041,,,,,Pass,,43.70992957,7016,2018-12-13T00:00:00,,2906243,3645958,Barbering & Hairdressing,PASS
13161004,Pass,,14021070,,M6H,5803,1009 BLOOR ST W,HIS & HER HAIR PLACE,,-79.43048994,555618,,,,,Pass,,43.66077343,7018,2018-11-27T00:00:00,,2905376,3641033,Aesthetics,PASS
13161005,Pass,,13645584,,M5G,5804,641 BAY ST,TIME FOR NAILS,,-79.38389129,556339,,UNIT-2,,,Pass,,43.65702399,7017,2018-11-22T00:00:00,,2907419,3643474,Nails,PASS
13161006,Pass,,2272743,,M6K,5805,1205 QUEEN ST W,KIM NAILS & SPA,,-79.42891564,726259,,UNIT-6-7,,,Pass,,43.64187894,7017,2017-10-24T00:00:00,,3138751,4458684,Nails,PASS
13161007,Pass,,19096939,,M6C,5806,637 ST CLAIR AVE W,LULU ELEGANCE,,-79.4240142,928020,,,,,Pass,,43.68183226,7017,2019-05-27T00:00:00,,3108612,4350642,Nails,PASS
13161008,Pass,,6833619,,M4T,5807,1278 YONGE ST,123 NAILS & SPA,,-79.39256653,828652,,,,,Pass,,43.68363821,7018,2018-04-11T00:00:00,,2906056,4755729,Aesthetics,PASS
13161009,Pass,,4031518,,M5R,5808,211 DAVENPORT RD,NAHID'S SALON AND SPA,,-79.395273,556812,,,,,Pass,,43.67484403,7016,2018-01-03T00:00:00,,2907911,3942464,Barbering & Hairdressing,PASS
13161010,Pass,,501556,,M6A,5809,3321 BATHURST ST,FAIRY NAILS,,-79.43081164,556636,,,,,Pass,,43.72532035,7018,2017-08-03T00:00:00,,2907759,3644044,Aesthetics,PASS
13161011,Pass,,7203004,,M4L,5810,1588 QUEEN ST E,N LOUNGE NAIL SALON AND SPA,,-79.31806706,619925,,,,,Pass,,43.66628176,7018,2018-05-01T00:00:00,,2942357,3759388,Aesthetics,PASS
13161012,Pass,,11939335,,M4Y,5811,602 YONGE ST,YONGE STREET TATTOOS,,-79.385102,556532,,FLR-2,,,Pass,,43.66563755,7024,2018-10-02T00:00:00,,2913845,3659789,Tattooing,PASS
13161013,Pass,,21441826,,M1B,5812,5800 SHEPPARD AVE E,SAWAN HAIR & SKIN CARE,,-79.23055119,934466,,UNIT-6A,,,Pass,,43.79577217,7016,2019-09-25T00:00:00,,2907500,4363037,Barbering & Hairdressing,PASS
13161014,Pass,,6651671,,M4B,5813,2855 ST CLAIR AVE E,SNIPPS BEAUTY SALON,,-79.30374493,555894,,,,,Pass,,43.70722817,7016,2018-04-12T00:00:00,,2906343,3642060,Barbering & Hairdressing,PASS
13161015,Pass,,3281686,,M1K,5814,2526 EGLINTON AVE E,LAVI NAILS AND SPA,,-79.25658496,560002,,,,,Pass,,43.73516659,7017,2017-12-05T00:00:00,,2907553,4771435,Nails,PASS
13161016,Pass,,7082774,,M4S,5815,659 MOUNT PLEASANT RD,THE MANOR,,-79.38877595,558675,,,,,Pass,,43.70550237,7016,2018-04-27T00:00:00,,2909233,3646508,Barbering & Hairdressing,PASS
13161017,Pass,,21199336,,M9V,5816,900 ALBION RD,PRETTY NAILS,,-79.55933958,556415,,UNIT-27,,,Pass,,43.73535982,7018,2019-09-17T00:00:00,,2907484,3643608,Aesthetics,PASS
13161018,Pass,,15157877,,M5J,5817,181 BAY ST,ONYX,,-79.37849,981413,,UNIT-C380,,,Pass,,43.647476,7017,2019-01-04T00:00:00,,3145236,4481965,Nails,PASS
13161019,Pass,,21994974,,M2R,5818,5891 BATHURST ST,COBRA TATTOO STUDIO,,-79.44413071,860740,,FLR-2,,,Pass,,43.77977816,7024,2019-10-29T00:00:00,,2909844,4427674,Tattooing,PASS
13161020,Pass,,17278490,,M9A,5819,1B RICHVIEW RD,FLORIANA HAIR SALON & SPA,,-79.51296589,557476,,UNIT-101,,,Pass,,43.68489799,7016,2019-03-04T00:00:00,,2907516,3645264,Barbering & Hairdressing,PASS
13161021,Pass,,17584251,,M5R,5820,122 CUMBERLAND ST,AMANI HAIR COSMETIC LTD.,,-79.39198152,560175,,FLR-2,,,Pass,,43.67029588,7022,2019-03-12T00:00:00,,2909944,3647528,Micropigmentation,PASS
13161022,Pass,,24705528,,M1E,5821,4403 KINGSTON RD,HANNAH'S HAIR DESIGN,,-79.19018812,556899,,UNIT-5B,,,Pass,,43.76640247,7016,2020-03-05T00:00:00,,2907990,3644441,Barbering & Hairdressing,PASS
13161023,Pass,,11817390,,M5N,5822,573 EGLINTON AVE W,KOZETA SALON SPA,,-79.41486914,559613,,,,,Pass,,43.70305242,7016,2018-09-27T00:00:00,,2909725,3647191,Barbering & Hairdressing,PASS
13161024,Pass,,509257,,M1X,5823,3331 MARKHAM RD,PARI BEAUTY SPA,,-79.25041869,560834,,UNIT-119,,,Pass,,43.8352202,7018,2017-08-04T00:00:00,,2910195,3647887,Aesthetics,PASS
13161025,Pass,,13111039,,M4B,5824,825 O'CONNOR DR,SILVER STAR BEAUTY SALON,,-79.31185068,559203,,,,,Pass,,43.70633512,7016,2018-11-06T00:00:00,,2909527,3646911,Barbering & Hairdressing,PASS
13161026,Pass,,21360397,,M5R,5825,68 SCOLLARD ST,LUCID SALON,,-79.39097393,560078,,BSMT,,,Pass,,43.67224664,7017,2019-09-25T00:00:00,,2909384,3647470,Nails,PASS
13161027,Pass,,23527382,,M4G,5826,1733 BAYVIEW AVE,NATALIE NAILS,,-79.376045,1196387,,,,,Pass,,43.708565,7017,2020-01-10T00:00:00,,2907895,4867998,Nails,PASS
13161028,Pass,,11754324,,M6R,5827,171 RONCESVALLES AVE,PRETTY STAR NAILS SPA,,-79.44803952,560504,,,,,Pass,,43.64437549,7018,2018-09-19T00:00:00,,2910069,3647713,Aesthetics,PASS
13161029,Pass,,13109263,,M5P,5828,333A LONSDALE RD,FRANCESCA SALON & SPA,,-79.41302681,752415,,,,,Pass,,43.68844889,7022,2018-11-06T00:00:00,,2909184,3646440,Micropigmentation,PASS
13161030,Pass,,22201206,,M4G,5829,1517 BAYVIEW AVE,NAKEDFACE,,-79.37440666,1159847,,A,,,Pass,,43.70449855,7018,2019-11-08T00:00:00,,3234168,4797254,Aesthetics,PASS
13161031,Pass,,12200818,,M9V,5830,1164 ALBION RD,INDO CANADA BEAUTY SALON,,-79.56785441,555899,,,,,Pass,,43.73795985,7018,2018-10-10T00:00:00,,2906348,3642065,Aesthetics,PASS
13161032,Pass,,21707512,,M5B,5831,228 YONGE ST,NATURAL SOLUTIONS SALON & SPA ( CONFORTI HOLDING LTD),,-79.38021677,649153,,UNIT-YG-17,,,Pass,,43.65391545,7016,2019-10-15T00:00:00,,2963879,3834572,Barbering & Hairdressing,PASS
13161033,Pass,,89441,,M9A,5832,4883 DUNDAS ST W,VILLAGGIO HAIR DESIGN INC,,-79.52787981,561465,,,,,Pass,,43.64935171,7016,2017-05-09T00:00:00,,2904480,3648237,Barbering & Hairdressing,PASS
13161034,Pass,,3657298,,M5A,5833,416A PARLIAMENT ST,BRANDO 416 HAIR STUDIO,,-79.3674599,559437,,,,,Pass,,43.66260181,7016,2017-12-12T00:00:00,,2908697,3647064,Barbering & Hairdressing,PASS
13161035,Pass,,88193,,M5B,5834,193 CHURCH ST,JAMES HAIR BEAUTY SALON,,-79.50961662,558905,,BSMT,,,Pass,,43.70815682,7016,2017-03-24T00:00:00,,2909359,3646683,Barbering & Hairdressing,PASS
13161036,Pass,,24403313,,M6J,5835,1463 DUNDAS ST W,LINA'S BEAUTY SALON,,-79.43071016,556564,,,,,Pass,,43.64944981,7016,2020-02-20T00:00:00,,2907665,3643905,Barbering & Hairdressing,PASS
13161037,Pass,,706379,,M4H,5836,25 OVERLEA BLVD,M. T. HAIR STUDIO,,-79.34981987,556831,,STE-2A,,,Pass,,43.70435929,7018,2017-08-15T00:00:00,,2907923,3644308,Aesthetics,PASS
13161038,Pass,,18953082,,M4C,5837,1202 WOODBINE AVE,S. B. BEAUTY BAR,,-79.31589489,1061808,,UNIT-4,,,Pass,,43.69202426,7017,2019-05-22T00:00:00,,2909472,4607791,Nails,PASS
13161039,Pass,,17999724,,M5B,5838,384 YONGE ST,ELYSIA LASH CO.,,-79.38255923,1030519,,UNIT-74,,,Pass,,43.65930754,7018,2019-03-28T00:00:00,,3163474,4607788,Aesthetics,PASS
13161040,Pass,,19608631,,M4L,5839,1803 QUEEN ST E,SALON FORTELLI AND SPA,,-79.30843169,558696,,,,,Pass,,43.66803827,7018,2019-06-27T00:00:00,,2909239,3646519,Aesthetics,PASS
13161041,Pass,,22325543,,M6H,5840,1303 BLOOR ST W,INK & WATER TATTOO,,-79.4432673,561904,,,,,Pass,,43.65803953,7024,2019-11-14T00:00:00,,2910583,3648499,Tattooing,PASS
13161042,Pass,,18702918,,M6N,5841,1672 ST CLAIR AVE W,CARM'S UNISEX PALACE,,-79.45820643,555793,,,,,Pass,,43.67488965,7016,2019-05-08T00:00:00,,2905994,3641688,Barbering & Hairdressing,PASS
13161043,Pass,,18988992,,M4K,5842,1040 PAPE AVE,CLEOPATRA FIVE STAR,,-79.34924066,735535,,,,,Pass,,43.68978976,7018,2019-05-23T00:00:00,,2904422,4610036,Aesthetics,PASS
13161044,Pass,,2249047,,M6E,5843,1850 EGLINTON AVE W,ELEGANCE BARBER AND SALON,,-79.45129991,561394,,,,,Pass,,43.69573798,7016,2017-10-23T00:00:00,,2910398,3648189,Barbering & Hairdressing,PASS
13161045,Pass,,2759629,,M1P,5844,1203 ELLESMERE RD,MICHELE BARBER SHOP,,-79.26800061,555477,,,,,Pass,,43.76837381,7016,2017-11-14T00:00:00,,2905038,3640658,Barbering & Hairdressing,PASS
13161046,Pass,,21625771,,M4E,5845,996 KINGSTON RD,STAR NAILS & SPA,,-79.28580883,559086,,,,,Pass,,43.68086796,7017,2019-10-11T00:00:00,,2909462,3646826,Nails,PASS
13161047,Pass,,20381490,,M9W,5846,2261 ISLINGTON AVE,FIRST CHOICE HAIRCUTTERS,,-79.55463453,1107031,,UNIT-102,,,Pass,,43.71596178,7016,2019-08-08T00:00:00,,3205260,4695165,Barbering & Hairdressing,PASS
13161048,Pass,,12982362,,M4C,5847,2171 DANFORTH AVE,NAIL HOUSE,,-79.3103361,562065,,,,,Pass,,43.68600948,7017,2018-10-15T00:00:00,,2908986,3648596,Nails,PASS
13161049,Pass,,11743466,,M6E,5848,1722 EGLINTON AVE W,ROMAN'S 'N' CARE,,-79.44699114,556724,,,,,Pass,,43.69667613,7016,2018-09-17T00:00:00,,2906204,3644159,Barbering & Hairdressing,PASS
